id,stage,question_id,person_id,rank
3496,1,269,26,indifferent
3497,1,70,26,important
3498,1,248,26,important
3499,1,374,26,indifferent
3500,1,41,26,important
3501,2,198,26,important
3502,2,399,26,important
3503,2,302,26,important
3504,2,12,26,indifferent
3505,2,180,26,important
3506,2,46,26,important
3507,2,183,26,important
3508,2,125,26,important
3509,2,151,26,important
3510,2,14,26,important
3511,2,282,26,indifferent
3512,2,383,26,important
3513,2,9,26,important
3514,2,358,26,important
3515,2,138,26,unimportant
3516,2,159,26,vimportant
3517,2,58,26,important
3518,2,216,26,important
3519,2,128,26,indifferent
3520,2,153,26,important
3521,1,81,146,vimportant
3522,1,60,146,indifferent
3523,1,216,146,vimportant
3524,1,35,146,vunimportant
3525,1,77,146,important
3526,1,132,146,indifferent
3527,1,360,146,unimportant
3528,1,300,146,important
3529,1,180,146,vunimportant
3530,1,207,146,unimportant
3531,1,1,146,important
3532,1,90,146,important
3533,1,256,146,important
3534,1,243,146,vunimportant
3535,1,210,146,important
3536,1,10,146,important
3537,1,40,146,unimportant
3538,1,141,146,unimportant
3539,1,240,146,unimportant
3540,1,160,146,important
3541,2,78,146,vunimportant
3542,2,177,146,vunimportant
3543,2,370,146,unimportant
3544,2,364,146,indifferent
3545,2,377,146,unimportant
3546,2,217,146,dont_understand
3547,2,103,146,indifferent
3548,2,6,146,unimportant
3549,2,36,146,unimportant
3550,2,178,146,important
3551,2,275,146,important
3552,2,277,146,indifferent
3553,2,371,146,vunimportant
3554,2,342,146,unimportant
3555,2,358,146,vimportant
3556,2,134,146,important
3557,2,385,146,important
3558,2,138,146,important
3559,2,394,146,important
3560,2,44,146,vimportant
3561,1,245,117,
3562,1,157,117,
3563,1,299,117,
3564,1,371,117,
3565,1,108,117,
3566,1,391,117,
3567,1,25,117,
3568,1,321,117,
3569,1,297,117,
3570,1,224,117,
3571,1,28,117,
3572,1,303,117,
3573,1,177,117,
3574,1,307,117,
3575,1,54,117,
3576,1,374,117,
3577,1,67,117,
3578,1,225,117,
3579,1,103,117,
3580,1,207,117,
3581,2,196,117,
3582,2,14,117,
3583,2,66,117,
3584,2,150,117,
3585,2,312,117,
3586,2,268,117,
3587,2,211,117,
3588,2,82,117,
3589,2,24,117,
3590,2,324,117,
3591,2,328,117,
3592,2,13,117,
3593,2,159,117,
3594,2,93,117,
3595,2,30,117,
3596,2,124,117,
3597,2,336,117,
3598,2,251,117,
3599,2,256,117,
3600,2,60,117,
3601,1,148,38,indifferent
3602,1,172,38,important
3603,1,351,38,important
3604,1,147,38,important
3605,1,209,38,vimportant
3606,1,136,38,important
3607,1,222,38,indifferent
3608,1,182,38,indifferent
3609,1,356,38,indifferent
3610,1,276,38,indifferent
3611,1,310,38,unimportant
3612,1,192,38,indifferent
3613,1,28,38,indifferent
3614,1,73,38,important
3615,1,154,38,vimportant
3616,1,98,38,unimportant
3617,1,313,38,important
3618,1,359,38,vimportant
3619,1,302,38,unimportant
3620,1,67,38,indifferent
3621,2,314,38,unimportant
3622,2,3,38,indifferent
3623,2,35,38,unimportant
3624,2,49,38,indifferent
3625,2,61,38,unimportant
3626,2,342,38,vimportant
3627,2,364,38,indifferent
3628,2,210,38,important
3629,2,339,38,indifferent
3630,2,93,38,indifferent
3631,2,224,38,important
3632,2,352,38,unimportant
3633,2,306,38,indifferent
3634,2,283,38,vimportant
3635,2,54,38,unimportant
3636,2,128,38,unimportant
3637,2,40,38,indifferent
3638,2,258,38,indifferent
3639,2,227,38,important
3640,2,1,38,vimportant
3641,1,138,66,unimportant
3642,1,43,66,important
3643,1,175,66,unimportant
3644,1,318,66,vimportant
3645,1,70,66,indifferent
3646,1,311,66,unimportant
3647,1,156,66,indifferent
3648,1,135,66,unimportant
3649,1,73,66,vimportant
3650,1,52,66,vimportant
3651,1,342,66,important
3652,1,358,66,important
3653,1,6,66,important
3654,1,162,66,vimportant
3655,1,207,66,vimportant
3656,1,3,66,unimportant
3657,1,184,66,unimportant
3658,1,178,66,important
3659,1,166,66,indifferent
3660,1,307,66,indifferent
3661,2,188,66,unimportant
3662,2,1,66,important
3663,2,222,66,unimportant
3664,2,49,66,important
3665,2,386,66,unimportant
3666,2,4,66,important
3667,2,306,66,important
3668,2,76,66,vimportant
3669,2,15,66,vunimportant
3670,2,310,66,vimportant
3671,2,209,66,indifferent
3672,2,100,66,vimportant
3673,2,152,66,indifferent
3674,2,399,66,important
3675,2,74,66,important
3676,2,54,66,unimportant
3677,2,164,66,indifferent
3678,2,20,66,unimportant
3679,2,141,66,important
3680,2,359,66,vimportant
3681,1,173,125,important
3682,1,17,125,vimportant
3683,1,19,125,vunimportant
3684,1,280,125,unimportant
3685,1,263,125,important
3686,1,105,125,important
3687,1,279,125,vimportant
3688,1,370,125,indifferent
3689,1,387,125,vimportant
3690,1,154,125,indifferent
3691,1,216,125,important
3692,1,101,125,vimportant
3693,1,183,125,vimportant
3694,1,42,125,important
3695,1,132,125,important
3696,1,381,125,indifferent
3697,1,273,125,unimportant
3698,1,306,125,important
3699,1,276,125,vimportant
3700,1,400,125,vunimportant
3701,2,123,125,indifferent
3702,2,342,125,indifferent
3703,2,84,125,important
3704,2,28,125,indifferent
3705,2,91,125,indifferent
3706,2,131,125,vunimportant
3707,2,168,125,important
3708,2,222,125,unimportant
3709,2,228,125,unimportant
3710,2,328,125,important
3711,2,40,125,vunimportant
3712,2,51,125,unimportant
3713,2,180,125,indifferent
3714,2,229,125,important
3715,2,136,125,indifferent
3716,2,261,125,unimportant
3717,2,230,125,unimportant
3718,2,258,125,indifferent
3719,2,327,125,vunimportant
3720,2,182,125,indifferent
3721,1,240,77,
3722,1,314,77,
3723,1,316,77,
3724,1,312,77,
3725,1,331,77,
3726,1,46,77,
3727,1,179,77,
3728,1,216,77,
3729,1,206,77,
3730,1,359,77,
3731,1,20,77,
3732,1,307,77,
3733,1,107,77,
3734,1,115,77,
3735,1,69,77,
3736,1,123,77,
3737,1,296,77,
3738,1,328,77,
3739,1,291,77,
3740,1,235,77,
3741,2,162,77,
3742,2,146,77,
3743,2,58,77,
3744,2,24,77,
3745,2,209,77,
3746,2,190,77,
3747,2,355,77,
3748,2,325,77,
3749,2,317,77,
3750,2,23,77,
3751,2,341,77,
3752,2,34,77,
3753,2,108,77,
3754,2,191,77,
3755,2,28,77,
3756,2,166,77,
3757,2,302,77,
3758,2,130,77,
3759,2,1,77,
3760,2,261,77,
3761,1,396,96,indifferent
3762,1,91,96,indifferent
3763,1,166,96,unimportant
3764,1,45,96,vunimportant
3765,1,199,96,unimportant
3766,1,338,96,important
3767,1,157,96,important
3768,1,42,96,vimportant
3769,1,50,96,important
3770,1,101,96,vimportant
3771,1,310,96,important
3772,1,217,96,important
3773,1,135,96,indifferent
3774,1,155,96,vunimportant
3775,1,257,96,important
3776,1,340,96,vimportant
3777,1,398,96,indifferent
3778,1,184,96,vunimportant
3779,1,84,96,important
3780,1,386,96,unimportant
3781,2,295,96,vunimportant
3782,2,271,96,indifferent
3783,2,54,96,vunimportant
3784,2,106,96,vimportant
3785,2,116,96,important
3786,2,73,96,indifferent
3787,2,78,96,indifferent
3788,2,260,96,indifferent
3789,2,326,96,vimportant
3790,2,52,96,indifferent
3791,2,229,96,unimportant
3792,2,198,96,important
3793,2,162,96,important
3794,2,224,96,vunimportant
3795,2,359,96,unimportant
3796,2,342,96,unimportant
3797,2,210,96,important
3798,2,291,96,vunimportant
3799,2,329,96,vimportant
3800,2,319,96,vimportant
3801,1,358,138,indifferent
3802,1,286,138,unimportant
3803,1,386,138,vimportant
3804,1,276,138,unimportant
3805,1,257,138,indifferent
3806,1,131,138,important
3807,1,61,138,important
3808,1,2,138,indifferent
3809,1,338,138,indifferent
3810,1,303,138,unimportant
3811,1,175,138,vimportant
3812,1,390,138,indifferent
3813,1,319,138,unimportant
3814,1,101,138,unimportant
3815,1,336,138,indifferent
3816,1,223,138,indifferent
3817,1,399,138,indifferent
3818,1,124,138,unimportant
3819,1,325,138,important
3820,1,166,138,indifferent
3821,2,186,138,indifferent
3822,2,1,138,indifferent
3823,2,42,138,indifferent
3824,2,128,138,indifferent
3825,2,58,138,unimportant
3826,2,7,138,important
3827,2,263,138,unimportant
3828,2,24,138,indifferent
3829,2,178,138,indifferent
3830,2,199,138,indifferent
3831,2,30,138,important
3832,2,9,138,indifferent
3833,2,246,138,indifferent
3834,2,306,138,important
3835,2,146,138,indifferent
3836,2,27,138,indifferent
3837,2,213,138,indifferent
3838,2,115,138,important
3839,2,258,138,important
3840,2,198,138,indifferent
3841,1,396,172,important
3842,1,18,172,indifferent
3843,1,157,172,indifferent
3844,1,31,172,important
3845,1,32,172,important
3846,1,382,172,indifferent
3847,1,10,172,vimportant
3848,1,26,172,indifferent
3849,1,73,172,indifferent
3850,1,183,172,important
3851,1,211,172,important
3852,1,147,172,vimportant
3853,1,381,172,important
3854,1,144,172,unimportant
3855,1,302,172,important
3856,1,288,172,indifferent
3857,1,129,172,vimportant
3858,1,164,172,unimportant
3859,1,123,172,important
3860,1,246,172,unimportant
3861,2,13,172,indifferent
3862,2,103,172,important
3863,2,134,172,important
3864,2,326,172,important
3865,2,77,172,vimportant
3866,2,352,172,unimportant
3867,2,128,172,indifferent
3868,2,390,172,indifferent
3869,2,397,172,vimportant
3870,2,276,172,important
3871,2,33,172,vimportant
3872,2,256,172,important
3873,2,377,172,unimportant
3874,2,387,172,indifferent
3875,2,271,172,indifferent
3876,2,51,172,important
3877,2,251,172,important
3878,2,307,172,indifferent
3879,2,81,172,important
3880,2,230,172,vimportant
3881,1,141,165,vimportant
3882,1,207,165,unimportant
3883,1,240,165,important
3884,1,209,165,unimportant
3885,1,25,165,vimportant
3886,1,113,165,important
3887,1,105,165,vimportant
3888,1,93,165,vimportant
3889,1,303,165,dont_understand
3890,1,92,165,unimportant
3891,1,235,165,important
3892,1,116,165,important
3893,1,380,165,important
3894,1,28,165,vimportant
3895,1,24,165,dont_understand
3896,1,18,165,unimportant
3897,1,166,165,indifferent
3898,1,53,165,important
3899,1,168,165,vimportant
3900,1,98,165,unimportant
3901,2,137,165,vimportant
3902,2,257,165,important
3903,2,225,165,important
3904,2,243,165,vimportant
3905,2,286,165,unimportant
3906,2,226,165,vimportant
3907,2,112,165,important
3908,2,4,165,important
3909,2,12,165,indifferent
3910,2,83,165,important
3911,2,130,165,indifferent
3912,2,238,165,vimportant
3913,2,398,165,important
3914,2,126,165,important
3915,2,164,165,important
3916,2,326,165,important
3917,2,180,165,indifferent
3918,2,124,165,indifferent
3919,2,256,165,important
3920,2,313,165,important
3921,1,238,101,indifferent
3922,1,199,101,vimportant
3923,1,138,101,unimportant
3924,1,371,101,important
3925,1,142,101,indifferent
3926,1,360,101,vunimportant
3927,1,374,101,indifferent
3928,1,383,101,unimportant
3929,1,351,101,important
3930,1,57,101,unimportant
3931,1,300,101,vimportant
3932,1,230,101,indifferent
3933,1,156,101,important
3934,1,324,101,indifferent
3935,1,176,101,vunimportant
3936,1,235,101,indifferent
3937,1,185,101,unimportant
3938,1,25,101,indifferent
3939,1,206,101,indifferent
3940,1,113,101,indifferent
3941,2,146,101,important
3942,2,124,101,important
3943,2,321,101,vimportant
3944,2,155,101,vunimportant
3945,2,359,101,important
3946,2,46,101,important
3947,2,260,101,vunimportant
3948,2,150,101,important
3949,2,275,101,unimportant
3950,2,108,101,vimportant
3951,2,93,101,indifferent
3952,2,297,101,indifferent
3953,2,190,101,unimportant
3954,2,316,101,indifferent
3955,2,33,101,indifferent
3956,2,187,101,vimportant
3957,2,104,101,vimportant
3958,2,262,101,unimportant
3959,2,127,101,important
3960,2,242,101,unimportant
3961,1,240,109,vunimportant
3962,1,380,109,indifferent
3963,1,384,109,dont_understand
3964,1,239,109,important
3965,1,45,109,vimportant
3966,1,326,109,vimportant
3967,1,25,109,indifferent
3968,1,256,109,vimportant
3969,1,272,109,important
3970,1,163,109,important
3971,1,338,109,indifferent
3972,1,117,109,important
3973,1,23,109,important
3974,1,173,109,vunimportant
3975,1,192,109,vunimportant
3976,1,78,109,vunimportant
3977,1,396,109,dont_understand
3978,1,115,109,indifferent
3979,1,307,109,important
3980,1,339,109,vunimportant
3981,2,106,109,indifferent
3982,2,128,109,indifferent
3983,2,397,109,important
3984,2,93,109,indifferent
3985,2,118,109,indifferent
3986,2,201,109,indifferent
3987,2,318,109,indifferent
3988,2,387,109,indifferent
3989,2,83,109,indifferent
3990,2,186,109,indifferent
3991,2,143,109,indifferent
3992,2,329,109,important
3993,2,317,109,vunimportant
3994,2,13,109,indifferent
3995,2,125,109,indifferent
3996,2,359,109,indifferent
3997,2,216,109,important
3998,2,300,109,vimportant
3999,2,185,109,important
4000,2,253,109,vimportant
4001,1,303,188,
4002,1,5,188,
4003,1,127,188,
4004,1,142,188,
4005,1,213,188,
4006,1,258,188,
4007,1,319,188,
4008,1,360,188,
4009,1,128,188,
4010,1,72,188,
4011,1,372,188,
4012,1,67,188,
4013,1,71,188,
4014,1,90,188,
4015,1,180,188,
4016,1,53,188,
4017,1,398,188,
4018,1,108,188,
4019,1,206,188,
4020,1,211,188,
4021,2,74,188,
4022,2,42,188,
4023,2,6,188,
4024,2,144,188,
4025,2,268,188,
4026,2,123,188,
4027,2,262,188,
4028,2,117,188,
4029,2,359,188,
4030,2,69,188,
4031,2,272,188,
4032,2,379,188,
4033,2,78,188,
4034,2,115,188,
4035,2,159,188,
4036,2,271,188,
4037,2,103,188,
4038,2,83,188,
4039,2,196,188,
4040,2,312,188,
4041,1,15,189,
4042,1,1,189,
4043,1,176,189,
4044,1,243,189,
4045,1,41,189,
4046,1,182,189,
4047,1,101,189,
4048,1,26,189,
4049,1,288,189,
4050,1,71,189,
4051,1,251,189,
4052,1,45,189,
4053,1,82,189,
4054,1,55,189,
4055,1,295,189,
4056,1,150,189,
4057,1,174,189,
4058,1,171,189,
4059,1,381,189,
4060,1,340,189,
4061,2,40,189,
4062,2,371,189,
4063,2,148,189,
4064,2,18,189,
4065,2,191,189,
4066,2,126,189,
4067,2,115,189,
4068,2,360,189,
4069,2,159,189,
4070,2,355,189,
4071,2,185,189,
4072,2,103,189,
4073,2,24,189,
4074,2,98,189,
4075,2,336,189,
4076,2,300,189,
4077,2,240,189,
4078,2,383,189,
4079,2,113,189,
4080,2,377,189,
4081,1,159,358,
4082,1,42,358,
4083,1,286,358,
4084,1,61,358,
4085,1,1,358,
4086,1,277,358,
4087,1,131,358,
4088,1,112,358,
4089,1,134,358,
4090,1,394,358,
4091,1,201,358,
4092,1,18,358,
4093,1,150,358,
4094,1,351,358,
4095,1,57,358,
4096,1,33,358,
4097,1,240,358,
4098,1,74,358,
4099,1,304,358,
4100,1,23,358,
4101,2,152,358,
4102,2,108,358,
4103,2,336,358,
4104,2,342,358,
4105,2,260,358,
4106,2,27,358,
4107,2,331,358,
4108,2,171,358,
4109,2,172,358,
4110,2,6,358,
4111,2,80,358,
4112,2,396,358,
4113,2,200,358,
4114,2,160,358,
4115,2,144,358,
4116,2,303,358,
4117,2,391,358,
4118,2,92,358,
4119,2,46,358,
4120,2,385,358,
4121,1,155,107,important
4122,1,47,107,indifferent
4123,1,301,107,important
4124,1,211,107,vimportant
4125,1,100,107,important
4126,1,29,107,vimportant
4127,1,190,107,indifferent
4128,1,148,107,unimportant
4129,1,52,107,unimportant
4130,1,6,107,important
4131,1,314,107,vimportant
4132,1,329,107,indifferent
4133,1,128,107,important
4134,1,210,107,important
4135,1,235,107,unimportant
4136,1,143,107,vimportant
4137,1,207,107,indifferent
4138,1,3,107,unimportant
4139,1,340,107,indifferent
4140,1,33,107,important
4141,2,105,107,important
4142,2,226,107,vimportant
4143,2,32,107,important
4144,2,313,107,important
4145,2,166,107,unimportant
4146,2,223,107,important
4147,2,242,107,important
4148,2,325,107,unimportant
4149,2,326,107,indifferent
4150,2,129,107,important
4151,2,274,107,vunimportant
4152,2,178,107,unimportant
4153,2,138,107,indifferent
4154,2,387,107,unimportant
4155,2,280,107,indifferent
4156,2,351,107,important
4157,2,30,107,important
4158,2,115,107,unimportant
4159,2,91,107,important
4160,2,99,107,important
4161,1,191,352,
4162,1,302,352,
4163,1,82,352,
4164,1,173,352,
4165,1,4,352,
4166,1,398,352,
4167,1,166,352,
4168,1,272,352,
4169,1,216,352,
4170,1,358,352,
4171,1,63,352,
4172,1,299,352,
4173,1,58,352,
4174,1,235,352,
4175,1,379,352,
4176,1,127,352,
4177,1,307,352,
4178,1,28,352,
4179,1,190,352,
4180,1,239,352,
4181,2,93,352,
4182,2,27,352,
4183,2,224,352,
4184,2,223,352,
4185,2,118,352,
4186,2,314,352,
4187,2,122,352,
4188,2,14,352,
4189,2,92,352,
4190,2,316,352,
4191,2,20,352,
4192,2,61,352,
4193,2,351,352,
4194,2,15,352,
4195,2,134,352,
4196,2,268,352,
4197,2,148,352,
4198,2,370,352,
4199,2,318,352,
4200,2,275,352,
4201,1,129,274,vimportant
4202,1,253,274,important
4203,1,291,274,indifferent
4204,1,186,274,indifferent
4205,1,397,274,important
4206,1,396,274,dont_understand
4207,1,256,274,important
4208,1,359,274,important
4209,1,355,274,indifferent
4210,1,90,274,indifferent
4211,1,178,274,indifferent
4212,1,248,274,indifferent
4213,1,300,274,indifferent
4214,1,27,274,important
4215,1,224,274,indifferent
4216,1,136,274,important
4217,1,36,274,unimportant
4218,1,286,274,indifferent
4219,1,78,274,indifferent
4220,1,28,274,important
4221,2,92,274,important
4222,2,192,274,important
4223,2,356,274,important
4224,2,394,274,important
4225,2,246,274,indifferent
4226,2,70,274,important
4227,2,275,274,indifferent
4228,2,297,274,indifferent
4229,2,372,274,important
4230,2,213,274,indifferent
4231,2,19,274,indifferent
4232,2,211,274,indifferent
4233,2,29,274,important
4234,2,329,274,indifferent
4235,2,171,274,indifferent
4236,2,108,274,indifferent
4237,2,321,274,indifferent
4238,2,235,274,important
4239,2,126,274,important
4240,2,239,274,important
4241,1,29,271,important
4242,1,187,271,vimportant
4243,1,191,271,important
4244,1,115,271,unimportant
4245,1,184,271,important
4246,1,44,271,dont_understand
4247,1,222,271,important
4248,1,18,271,indifferent
4249,1,74,271,unimportant
4250,1,201,271,vimportant
4251,1,159,271,vimportant
4252,1,172,271,important
4253,1,28,271,important
4254,1,200,271,dont_understand
4255,1,382,271,indifferent
4256,1,256,271,vimportant
4257,1,258,271,indifferent
4258,1,31,271,vimportant
4259,1,356,271,dont_understand
4260,1,365,271,dont_understand
4261,2,177,271,indifferent
4262,2,32,271,indifferent
4263,2,400,271,indifferent
4264,2,283,271,indifferent
4265,2,55,271,important
4266,2,233,271,indifferent
4267,2,34,271,important
4268,2,104,271,indifferent
4269,2,89,271,indifferent
4270,2,98,271,vimportant
4271,2,131,271,indifferent
4272,2,321,271,dont_understand
4273,2,56,271,important
4274,2,398,271,important
4275,2,340,271,vimportant
4276,2,312,271,vimportant
4277,2,166,271,vimportant
4278,2,230,271,dont_understand
4279,2,69,271,dont_understand
4280,2,253,271,dont_understand
4281,1,49,199,important
4282,1,188,199,important
4283,1,40,199,indifferent
4284,1,164,199,important
4285,1,122,199,vimportant
4286,1,206,199,important
4287,1,142,199,indifferent
4288,1,275,199,unimportant
4289,1,394,199,important
4290,1,139,199,indifferent
4291,1,318,199,important
4292,1,184,199,vimportant
4293,1,13,199,vimportant
4294,1,387,199,vimportant
4295,1,176,199,important
4296,1,103,199,indifferent
4297,1,69,199,important
4298,1,377,199,unimportant
4299,1,317,199,important
4300,1,51,199,important
4301,2,204,199,important
4302,2,63,199,indifferent
4303,2,43,199,vimportant
4304,2,191,199,unimportant
4305,2,222,199,unimportant
4306,2,33,199,important
4307,2,7,199,important
4308,2,385,199,important
4309,2,392,199,vimportant
4310,2,108,199,indifferent
4311,2,262,199,indifferent
4312,2,160,199,unimportant
4313,2,390,199,unimportant
4314,2,306,199,important
4315,2,233,199,indifferent
4316,2,370,199,indifferent
4317,2,129,199,unimportant
4318,2,229,199,important
4319,2,2,199,important
4320,2,98,199,important
4321,1,339,336,indifferent
4322,1,400,336,unimportant
4323,1,4,336,indifferent
4324,1,155,336,unimportant
4325,1,103,336,vimportant
4326,1,291,336,important
4327,1,93,336,vimportant
4328,1,379,336,unimportant
4329,1,391,336,important
4330,1,307,336,indifferent
4331,1,398,336,unimportant
4332,1,270,336,vimportant
4333,1,209,336,vimportant
4334,1,2,336,vimportant
4335,1,217,336,unimportant
4336,1,126,336,indifferent
4337,1,273,336,important
4338,1,296,336,unimportant
4339,1,134,336,important
4340,1,20,336,vunimportant
4341,2,272,336,important
4342,2,29,336,indifferent
4343,2,384,336,indifferent
4344,2,125,336,vimportant
4345,2,61,336,indifferent
4346,2,238,336,vunimportant
4347,2,7,336,vimportant
4348,2,257,336,important
4349,2,90,336,vunimportant
4350,2,326,336,indifferent
4351,2,80,336,indifferent
4352,2,386,336,unimportant
4353,2,313,336,indifferent
4354,2,195,336,vunimportant
4355,2,276,336,vimportant
4356,2,269,336,indifferent
4357,2,18,336,important
4358,2,316,336,vunimportant
4359,2,115,336,indifferent
4360,2,144,336,vimportant
4361,1,299,195,indifferent
4362,1,312,195,dont_understand
4363,1,270,195,vimportant
4364,1,222,195,vunimportant
4365,1,391,195,indifferent
4366,1,301,195,important
4367,1,53,195,indifferent
4368,1,239,195,vimportant
4369,1,198,195,vimportant
4370,1,230,195,vimportant
4371,1,328,195,vimportant
4372,1,383,195,vunimportant
4373,1,147,195,vimportant
4374,1,201,195,important
4375,1,210,195,vunimportant
4376,1,18,195,unimportant
4377,1,358,195,vimportant
4378,1,233,195,vunimportant
4379,1,156,195,vunimportant
4380,1,152,195,vimportant
4381,2,24,195,indifferent
4382,2,260,195,important
4383,2,23,195,important
4384,2,384,195,important
4385,2,296,195,indifferent
4386,2,4,195,vunimportant
4387,2,10,195,vimportant
4388,2,129,195,vunimportant
4389,2,91,195,vimportant
4390,2,82,195,vimportant
4391,2,269,195,vunimportant
4392,2,356,195,vunimportant
4393,2,32,195,important
4394,2,295,195,vimportant
4395,2,271,195,important
4396,2,291,195,indifferent
4397,2,67,195,dont_understand
4398,2,258,195,vimportant
4399,2,211,195,indifferent
4400,2,12,195,indifferent
4401,1,228,312,
4402,1,238,312,
4403,1,132,312,
4404,1,165,312,
4405,1,27,312,
4406,1,331,312,
4407,1,115,312,
4408,1,233,312,
4409,1,306,312,
4410,1,210,312,
4411,1,88,312,
4412,1,168,312,
4413,1,400,312,
4414,1,46,312,
4415,1,126,312,
4416,1,44,312,
4417,1,235,312,
4418,1,31,312,
4419,1,24,312,
4420,1,73,312,
4421,2,276,312,
4422,2,130,312,
4423,2,226,312,
4424,2,297,312,
4425,2,166,312,
4426,2,30,312,
4427,2,100,312,
4428,2,204,312,
4429,2,81,312,
4430,2,106,312,
4431,2,117,312,
4432,2,271,312,
4433,2,248,312,
4434,2,49,312,
4435,2,108,312,
4436,2,99,312,
4437,2,28,312,
4438,2,288,312,
4439,2,246,312,
4440,2,60,312,
4441,1,313,306,indifferent
4442,1,2,306,important
4443,1,253,306,indifferent
4444,1,172,306,indifferent
4445,1,391,306,vimportant
4446,1,222,306,important
4447,1,7,306,vimportant
4448,1,338,306,unimportant
4449,1,397,306,important
4450,1,137,306,indifferent
4451,1,101,306,unimportant
4452,1,4,306,important
4453,1,192,306,important
4454,1,271,306,dont_understand
4455,1,146,306,important
4456,1,270,306,unimportant
4457,1,227,306,vimportant
4458,1,153,306,indifferent
4459,1,116,306,important
4460,1,274,306,important
4461,2,392,306,important
4462,2,229,306,indifferent
4463,2,356,306,important
4464,2,150,306,vimportant
4465,2,155,306,unimportant
4466,2,112,306,important
4467,2,238,306,vimportant
4468,2,53,306,important
4469,2,322,306,unimportant
4470,2,199,306,important
4471,2,23,306,important
4472,2,282,306,indifferent
4473,2,256,306,indifferent
4474,2,92,306,indifferent
4475,2,129,306,important
4476,2,3,306,indifferent
4477,2,201,306,important
4478,2,288,306,indifferent
4479,2,31,306,important
4480,2,113,306,vimportant
4481,1,81,264,vimportant
4482,1,356,264,important
4483,1,245,264,important
4484,1,151,264,vimportant
4485,1,387,264,indifferent
4486,1,271,264,indifferent
4487,1,274,264,vimportant
4488,1,15,264,dont_understand
4489,1,60,264,important
4490,1,349,264,important
4491,1,331,264,vimportant
4492,1,76,264,important
4493,1,316,264,important
4494,1,313,264,indifferent
4495,1,283,264,important
4496,1,196,264,important
4497,1,63,264,indifferent
4498,1,227,264,important
4499,1,3,264,unimportant
4500,1,74,264,unimportant
4501,2,163,264,important
4502,2,155,264,important
4503,2,246,264,unimportant
4504,2,164,264,unimportant
4505,2,261,264,important
4506,2,336,264,important
4507,2,198,264,important
4508,2,93,264,indifferent
4509,2,80,264,unimportant
4510,2,235,264,indifferent
4511,2,240,264,indifferent
4512,2,34,264,important
4513,2,104,264,indifferent
4514,2,229,264,important
4515,2,141,264,unimportant
4516,2,339,264,unimportant
4517,2,100,264,important
4518,2,36,264,unimportant
4519,2,99,264,indifferent
4520,2,78,264,vunimportant
4521,1,336,244,vimportant
4522,1,359,244,important
4523,1,258,244,vimportant
4524,1,12,244,vimportant
4525,1,322,244,unimportant
4526,1,27,244,indifferent
4527,1,291,244,unimportant
4528,1,216,244,indifferent
4529,1,107,244,indifferent
4530,1,324,244,important
4531,1,165,244,important
4532,1,356,244,indifferent
4533,1,377,244,indifferent
4534,1,35,244,important
4535,1,56,244,unimportant
4536,1,378,244,indifferent
4537,1,379,244,indifferent
4538,1,307,244,unimportant
4539,1,174,244,important
4540,1,153,244,unimportant
4541,2,46,244,indifferent
4542,2,171,244,important
4543,2,2,244,vimportant
4544,2,47,244,important
4545,2,253,244,vimportant
4546,2,230,244,unimportant
4547,2,180,244,important
4548,2,89,244,vunimportant
4549,2,154,244,unimportant
4550,2,288,244,indifferent
4551,2,52,244,vimportant
4552,2,385,244,important
4553,2,200,244,important
4554,2,50,244,unimportant
4555,2,156,244,important
4556,2,279,244,vunimportant
4557,2,66,244,unimportant
4558,2,137,244,important
4559,2,296,244,unimportant
4560,2,321,244,important
4561,1,206,256,vimportant
4562,1,321,256,vimportant
4563,1,101,256,vimportant
4564,1,288,256,important
4565,1,129,256,important
4566,1,57,256,important
4567,1,301,256,important
4568,1,122,256,vimportant
4569,1,132,256,vimportant
4570,1,381,256,unimportant
4571,1,18,256,important
4572,1,108,256,unimportant
4573,1,385,256,important
4574,1,295,256,important
4575,1,78,256,unimportant
4576,1,5,256,vimportant
4577,1,142,256,vimportant
4578,1,100,256,vimportant
4579,1,391,256,important
4580,1,55,256,indifferent
4581,2,209,256,indifferent
4582,2,148,256,vimportant
4583,2,20,256,indifferent
4584,2,326,256,vimportant
4585,2,217,256,important
4586,2,242,256,vimportant
4587,2,128,256,important
4588,2,6,256,vimportant
4589,2,253,256,important
4590,2,300,256,vimportant
4591,2,7,256,vimportant
4592,2,179,256,vimportant
4593,2,311,256,vimportant
4594,2,159,256,vimportant
4595,2,223,256,vimportant
4596,2,292,256,important
4597,2,261,256,vimportant
4598,2,196,256,vimportant
4599,2,139,256,important
4600,2,319,256,important
4601,1,385,341,important
4602,1,269,341,vimportant
4603,1,73,341,vimportant
4604,1,118,341,vimportant
4605,1,150,341,vimportant
4606,1,355,341,vimportant
4607,1,324,341,vimportant
4608,1,301,341,vimportant
4609,1,282,341,vimportant
4610,1,95,341,vimportant
4611,1,274,341,vimportant
4612,1,279,341,vimportant
4613,1,186,341,vimportant
4614,1,325,341,vimportant
4615,1,142,341,vimportant
4616,1,400,341,vimportant
4617,1,7,341,vimportant
4618,1,2,341,vimportant
4619,1,314,341,vimportant
4620,1,246,341,vimportant
4621,2,340,341,vimportant
4622,2,47,341,vimportant
4623,2,88,341,vimportant
4624,2,55,341,indifferent
4625,2,360,341,vimportant
4626,2,5,341,important
4627,2,213,341,important
4628,2,152,341,important
